Gene_ID,Domain_ID,Annotation_Type
Ca_22425,IPR003607,InterPro
Ca_22425,IPR007685,InterPro
Ca_22427,IPR001841,InterPro
Ca_22427,IPR013083,InterPro
Ca_22427,IPR022170,InterPro
Ca_22428,IPR005202,InterPro
Ca_22429,IPR010625,InterPro
Ca_22430,IPR002182,InterPro
Ca_22430,IPR027417,InterPro
Ca_22431,IPR001929,InterPro
Ca_22431,IPR006045,InterPro
Ca_22431,IPR011051,InterPro
Ca_22431,IPR014710,InterPro
Ca_22431,IPR019780,InterPro
Ca_22432,IPR001929,InterPro
Ca_22432,IPR006045,InterPro
Ca_22432,IPR011051,InterPro
Ca_22432,IPR014710,InterPro
Ca_22433,IPR000719,InterPro
Ca_22433,IPR002290,InterPro
Ca_22433,IPR008271,InterPro
Ca_22433,IPR011009,InterPro
Ca_22434,IPR001929,InterPro
Ca_22434,IPR006045,InterPro
Ca_22434,IPR011051,InterPro
Ca_22434,IPR014710,InterPro
Ca_22434,IPR019780,InterPro
Ca_22435,IPR001929,InterPro
Ca_22435,IPR006045,InterPro
Ca_22435,IPR011051,InterPro
Ca_22435,IPR014710,InterPro
Ca_22436,IPR001929,InterPro
Ca_22436,IPR006045,InterPro
Ca_22436,IPR011051,InterPro
Ca_22436,IPR014710,InterPro
Ca_22436,IPR019780,InterPro
Ca_22437,IPR014977,InterPro
Ca_22437,IPR014978,InterPro
Ca_22439,IPR001471,InterPro
Ca_22439,IPR016177,InterPro
Ca_22440,IPR007242,InterPro
Ca_22441,IPR001005,InterPro
Ca_22441,IPR009057,InterPro
Ca_22441,IPR017930,InterPro
Ca_22442,IPR003228,InterPro
Ca_22442,IPR009072,InterPro
Ca_22444,IPR026852,InterPro
Ca_22444,IPR027417,InterPro
Ca_22445,IPR009741,InterPro
Ca_22446,IPR004095,InterPro
Ca_22446,IPR005225,InterPro
Ca_22446,IPR006073,InterPro
Ca_22446,IPR006074,InterPro
Ca_22446,IPR012676,InterPro
Ca_22446,IPR027417,InterPro
Ca_22449,IPR000157,InterPro
Ca_22449,IPR000767,InterPro
Ca_22449,IPR002182,InterPro
Ca_22449,IPR027417,InterPro
Ca_22450,IPR002048,InterPro
Ca_22450,IPR011992,InterPro
Ca_22450,IPR018247,InterPro
Ca_22451,IPR002048,InterPro
Ca_22451,IPR011992,InterPro
Ca_22451,IPR018247,InterPro
Ca_22452,IPR004330,InterPro
Ca_22452,IPR006564,InterPro
Ca_22452,IPR007527,InterPro
Ca_22452,IPR018289,InterPro
Ca_22453,IPR002314,InterPro
Ca_22453,IPR002320,InterPro
Ca_22453,IPR004154,InterPro
Ca_22453,IPR006195,InterPro
Ca_22454,IPR001005,InterPro
Ca_22454,IPR009057,InterPro
Ca_22454,IPR017930,InterPro
Ca_22455,IPR000157,InterPro
Ca_22455,IPR000767,InterPro
Ca_22455,IPR002182,InterPro
Ca_22455,IPR011713,InterPro
Ca_22455,IPR025875,InterPro
Ca_22455,IPR027417,InterPro
Ca_22456,IPR000157,InterPro
Ca_22456,IPR000767,InterPro
Ca_22456,IPR001611,InterPro
Ca_22456,IPR002182,InterPro
Ca_22456,IPR011713,InterPro
Ca_22456,IPR025875,InterPro
Ca_22456,IPR027417,InterPro
Ca_22457,IPR001841,InterPro
Ca_22457,IPR013083,InterPro
Ca_22458,IPR005024,InterPro
Ca_22460,IPR009060,InterPro
Ca_22460,IPR009719,InterPro
Ca_22461,IPR013591,InterPro
Ca_22461,IPR027988,InterPro
Ca_22462,IPR003386,InterPro
Ca_22463,IPR002132,InterPro
Ca_22463,IPR020929,InterPro
Ca_22463,IPR022803,InterPro
Ca_22464,IPR009604,InterPro
Ca_22464,IPR009818,InterPro
Ca_22464,IPR025852,InterPro
Ca_22465,IPR001289,InterPro
Ca_22465,IPR018362,InterPro
Ca_22466,IPR001965,InterPro
Ca_22466,IPR011011,InterPro
Ca_22466,IPR013083,InterPro
Ca_22466,IPR019786,InterPro
Ca_22466,IPR019787,InterPro
Ca_22466,IPR021998,InterPro
Ca_22467,IPR016040,InterPro
Ca_22468,IPR002067,InterPro
Ca_22468,IPR018108,InterPro
Ca_22468,IPR023395,InterPro
Ca_22469,IPR026961,InterPro
Ca_22471,IPR002035,InterPro
Ca_22471,IPR003593,InterPro
Ca_22471,IPR011704,InterPro
Ca_22471,IPR027417,InterPro
Ca_22472,IPR003593,InterPro
Ca_22472,IPR011704,InterPro
Ca_22472,IPR025662,InterPro
Ca_22472,IPR027417,InterPro
Ca_22473,IPR000719,InterPro
Ca_22473,IPR002290,InterPro
Ca_22473,IPR006016,InterPro
Ca_22473,IPR008271,InterPro
Ca_22473,IPR011009,InterPro
Ca_22473,IPR013320,InterPro
Ca_22473,IPR014729,InterPro
Ca_22474,IPR023352,InterPro
Ca_22475,IPR008480,InterPro
Ca_22476,IPR001930,InterPro
Ca_22476,IPR014782,InterPro
Ca_22476,IPR024571,InterPro
Ca_22477,IPR003397,InterPro
Ca_22478,IPR000089,InterPro
Ca_22478,IPR001078,InterPro
Ca_22478,IPR003016,InterPro
Ca_22478,IPR004167,InterPro
Ca_22478,IPR006257,InterPro
Ca_22478,IPR011053,InterPro
Ca_22478,IPR023213,InterPro
Ca_22479,IPR001024,InterPro
Ca_22479,IPR008976,InterPro
Ca_22480,IPR001005,InterPro
Ca_22480,IPR005818,InterPro
Ca_22480,IPR009057,InterPro
Ca_22480,IPR011991,InterPro
Ca_22480,IPR017930,InterPro
Ca_22481,IPR000629,InterPro
Ca_22481,IPR001650,InterPro
Ca_22481,IPR011545,InterPro
Ca_22481,IPR014001,InterPro
Ca_22481,IPR014014,InterPro
Ca_22481,IPR027417,InterPro
Ca_22482,IPR021899,InterPro
Ca_22483,IPR000719,InterPro
Ca_22483,IPR002290,InterPro
Ca_22483,IPR008271,InterPro
Ca_22483,IPR011009,InterPro
Ca_22484,IPR001757,InterPro
Ca_22484,IPR006539,InterPro
Ca_22484,IPR008250,InterPro
Ca_22484,IPR018303,InterPro
Ca_22484,IPR023214,InterPro
Ca_22484,IPR023299,InterPro
Ca_22485,IPR004963,InterPro
Ca_22486,IPR000157,InterPro
Ca_22486,IPR000767,InterPro
Ca_22486,IPR002182,InterPro
Ca_22486,IPR027417,InterPro
Ca_22487,IPR000767,InterPro
Ca_22487,IPR002182,InterPro
Ca_22487,IPR011713,InterPro
Ca_22487,IPR027417,InterPro
Ca_22488,IPR001611,InterPro
Ca_22489,IPR011012,InterPro
Ca_22489,IPR022775,InterPro
Ca_22493,IPR000048,InterPro
Ca_22494,IPR001005,InterPro
Ca_22494,IPR009057,InterPro
Ca_22494,IPR017930,InterPro
Ca_22495,IPR000271,InterPro
Ca_22495,IPR020939,InterPro
Ca_22496,IPR019557,InterPro
Ca_22497,IPR001362,InterPro
Ca_22497,IPR008985,InterPro
Ca_22497,IPR013148,InterPro
Ca_22497,IPR013189,InterPro
Ca_22497,IPR018053,InterPro
Ca_22497,IPR023296,InterPro
Ca_22498,IPR001810,InterPro
Ca_22499,IPR001279,InterPro
Ca_22500,IPR007087,InterPro
Ca_22500,IPR013087,InterPro
Ca_22500,IPR015880,InterPro
Ca_22503,IPR004883,InterPro
Ca_22504,IPR001844,InterPro
Ca_22504,IPR002423,InterPro
Ca_22504,IPR018370,InterPro
Ca_22504,IPR027409,InterPro
Ca_22504,IPR027413,InterPro
Ca_22505,IPR001330,InterPro
Ca_22505,IPR002365,InterPro
Ca_22505,IPR008930,InterPro
Ca_22505,IPR018333,InterPro
Ca_22508,IPR000719,InterPro
Ca_22508,IPR001245,InterPro
Ca_22508,IPR008271,InterPro
Ca_22508,IPR011009,InterPro
Ca_22508,IPR013320,InterPro
Ca_22508,IPR017441,InterPro
Ca_22509,IPR000172,InterPro
Ca_22509,IPR007867,InterPro
Ca_22509,IPR012132,InterPro
Ca_22510,IPR008803,InterPro
Ca_22510,IPR027417,InterPro
Ca_22511,IPR005996,InterPro
Ca_22511,IPR016082,InterPro
Ca_22512,IPR001015,InterPro
Ca_22512,IPR019772,InterPro
Ca_22513,IPR004240,InterPro
Ca_22513,IPR016196,InterPro
Ca_22515,IPR000922,InterPro
Ca_22515,IPR001944,InterPro
Ca_22515,IPR008979,InterPro
Ca_22515,IPR013781,InterPro
Ca_22515,IPR017853,InterPro
Ca_22515,IPR019801,InterPro
Ca_22517,IPR001128,InterPro
Ca_22517,IPR002401,InterPro
Ca_22517,IPR017972,InterPro
Ca_22518,IPR001125,InterPro
Ca_22518,IPR002048,InterPro
Ca_22518,IPR011992,InterPro
Ca_22518,IPR018247,InterPro
Ca_22519,IPR000008,InterPro
Ca_22519,IPR001736,InterPro
Ca_22519,IPR011402,InterPro
Ca_22519,IPR015679,InterPro
Ca_22519,IPR024632,InterPro
Ca_22520,IPR003835,InterPro
Ca_22521,IPR004895,InterPro
Ca_22522,IPR000504,InterPro
Ca_22522,IPR012677,InterPro
Ca_22523,IPR000719,InterPro
Ca_22523,IPR001245,InterPro
Ca_22523,IPR008266,InterPro
Ca_22523,IPR011009,InterPro
Ca_22523,IPR013320,InterPro
Ca_22523,IPR014729,InterPro
Ca_22524,IPR004853,InterPro
Ca_22526,IPR001140,InterPro
Ca_22526,IPR003439,InterPro
Ca_22526,IPR003593,InterPro
Ca_22526,IPR011527,InterPro
Ca_22526,IPR017871,InterPro
Ca_22526,IPR027417,InterPro
Ca_22527,IPR006383,InterPro
Ca_22527,IPR006384,InterPro
Ca_22527,IPR016965,InterPro
Ca_22527,IPR023214,InterPro
Ca_22528,IPR006383,InterPro
Ca_22528,IPR006384,InterPro
Ca_22528,IPR016965,InterPro
Ca_22528,IPR023214,InterPro
Ca_22529,IPR000009,InterPro
Ca_22529,IPR001680,InterPro
Ca_22529,IPR015943,InterPro
Ca_22529,IPR017986,InterPro
Ca_22529,IPR018067,InterPro
Ca_22529,IPR019775,InterPro
Ca_22530,IPR003851,InterPro
Ca_22531,IPR001810,InterPro
Ca_22532,IPR000626,InterPro
Ca_22532,IPR001394,InterPro
Ca_22532,IPR018200,InterPro
Ca_22532,IPR019954,InterPro
Ca_22532,IPR028889,InterPro
Ca_22533,IPR010844,InterPro
Ca_22534,IPR010844,InterPro
Ca_22536,IPR010844,InterPro
Ca_22537,IPR006095,InterPro
Ca_22537,IPR006096,InterPro
Ca_22537,IPR006097,InterPro
Ca_22537,IPR016040,InterPro
Ca_22538,IPR006575,InterPro
Ca_22538,IPR016135,InterPro
Ca_22539,IPR000313,InterPro
Ca_22540,IPR002672,InterPro
Ca_22542,IPR007632,InterPro
Ca_22543,IPR002933,InterPro
Ca_22543,IPR011650,InterPro
Ca_22543,IPR017439,InterPro
Ca_22544,IPR003406,InterPro
Ca_22547,IPR011598,InterPro
Ca_22548,IPR014756,InterPro
Ca_22549,IPR001282,InterPro
Ca_22549,IPR016040,InterPro
Ca_22549,IPR019796,InterPro
Ca_22549,IPR022674,InterPro
Ca_22549,IPR022675,InterPro
Ca_22550,IPR002885,InterPro
Ca_22551,IPR007018,InterPro
Ca_22551,IPR016820,InterPro
Ca_22552,IPR007828,InterPro
Ca_22553,IPR001087,InterPro
Ca_22553,IPR013831,InterPro
Ca_22555,IPR003593,InterPro
Ca_22555,IPR004504,InterPro
Ca_22555,IPR014721,InterPro
Ca_22555,IPR020568,InterPro
Ca_22555,IPR020588,InterPro
Ca_22555,IPR027417,InterPro
Ca_22556,IPR001431,InterPro
Ca_22556,IPR007863,InterPro
Ca_22556,IPR011237,InterPro
Ca_22556,IPR011249,InterPro
Ca_22556,IPR011765,InterPro
Ca_22557,IPR005519,InterPro
Ca_22557,IPR010028,InterPro
Ca_22557,IPR014403,InterPro
Ca_22557,IPR023214,InterPro
Ca_22558,IPR000048,InterPro
Ca_22558,IPR025064,InterPro
Ca_22559,IPR001312,InterPro
Ca_22559,IPR002934,InterPro
Ca_22559,IPR007010,InterPro
Ca_22559,IPR007012,InterPro
Ca_22559,IPR011068,InterPro
Ca_22559,IPR022672,InterPro
Ca_22559,IPR022673,InterPro
Ca_22560,IPR003311,InterPro
Ca_22560,IPR011525,InterPro
Ca_22561,IPR000719,InterPro
Ca_22561,IPR001245,InterPro
Ca_22561,IPR002290,InterPro
Ca_22561,IPR008271,InterPro
Ca_22561,IPR011009,InterPro
Ca_22561,IPR017441,InterPro
Ca_22561,IPR018392,InterPro
Ca_22563,IPR007133,InterPro
Ca_22564,IPR001891,InterPro
Ca_22564,IPR012301,InterPro
Ca_22564,IPR012302,InterPro
Ca_22564,IPR015884,InterPro
Ca_22564,IPR016040,InterPro
Ca_22565,IPR003439,InterPro
Ca_22565,IPR003593,InterPro
Ca_22565,IPR013525,InterPro
Ca_22565,IPR013581,InterPro
Ca_22565,IPR027417,InterPro
Ca_22566,IPR026992,InterPro
Ca_22566,IPR027443,InterPro
Ca_22567,IPR001680,InterPro
Ca_22567,IPR011047,InterPro
Ca_22567,IPR015943,InterPro
Ca_22567,IPR017986,InterPro
Ca_22567,IPR019775,InterPro
Ca_22568,IPR000595,InterPro
Ca_22568,IPR005821,InterPro
Ca_22568,IPR014710,InterPro
Ca_22568,IPR018490,InterPro
Ca_22569,IPR001701,InterPro
Ca_22569,IPR008928,InterPro
Ca_22569,IPR012341,InterPro
Ca_22569,IPR018221,InterPro
Ca_22573,IPR000719,InterPro
Ca_22573,IPR002290,InterPro
Ca_22573,IPR008271,InterPro
Ca_22573,IPR011009,InterPro
Ca_22573,IPR017441,InterPro
Ca_22574,IPR008480,InterPro
Ca_22576,IPR007863,InterPro
Ca_22576,IPR011237,InterPro
Ca_22576,IPR011249,InterPro
Ca_22576,IPR011765,InterPro
Ca_22577,IPR012876,InterPro
Ca_22578,IPR001356,InterPro
Ca_22578,IPR002913,InterPro
Ca_22578,IPR009057,InterPro
Ca_22578,IPR013978,InterPro
Ca_22578,IPR023393,InterPro
Ca_22579,IPR000679,InterPro
Ca_22579,IPR013088,InterPro
Ca_22579,IPR016679,InterPro
Ca_22581,IPR006459,InterPro
Ca_22581,IPR006702,InterPro
Ca_22582,IPR001471,InterPro
Ca_22582,IPR016177,InterPro
Ca_22584,IPR001373,InterPro
Ca_22584,IPR016159,InterPro
Ca_22585,IPR001373,InterPro
Ca_22585,IPR010339,InterPro
Ca_22585,IPR016159,InterPro
Ca_22589,IPR001026,InterPro
Ca_22589,IPR002014,InterPro
Ca_22589,IPR008942,InterPro
Ca_22589,IPR018205,InterPro
Ca_22590,IPR000425,InterPro
Ca_22590,IPR022357,InterPro
Ca_22590,IPR023271,InterPro
Ca_22591,IPR001841,InterPro
Ca_22591,IPR006845,InterPro
Ca_22591,IPR013083,InterPro
Ca_22591,IPR017907,InterPro
Ca_22591,IPR018957,InterPro
Ca_22592,IPR001841,InterPro
Ca_22592,IPR013083,InterPro
Ca_22593,IPR000719,InterPro
Ca_22593,IPR000742,InterPro
Ca_22593,IPR000858,InterPro
Ca_22593,IPR001245,InterPro
Ca_22593,IPR001480,InterPro
Ca_22593,IPR002290,InterPro
Ca_22593,IPR003609,InterPro
Ca_22593,IPR008271,InterPro
Ca_22593,IPR011009,InterPro
Ca_22593,IPR013227,InterPro
Ca_22593,IPR013320,InterPro
Ca_22593,IPR024171,InterPro
Ca_22595,IPR005519,InterPro
Ca_22595,IPR010028,InterPro
Ca_22595,IPR014403,InterPro
Ca_22595,IPR023214,InterPro
Ca_22596,IPR000757,InterPro
Ca_22596,IPR008264,InterPro
Ca_22596,IPR008985,InterPro
Ca_22596,IPR010713,InterPro
Ca_22596,IPR013320,InterPro
Ca_22596,IPR016455,InterPro
Ca_22597,IPR000757,InterPro
Ca_22597,IPR008985,InterPro
Ca_22597,IPR013320,InterPro
Ca_22598,IPR000757,InterPro
Ca_22598,IPR008985,InterPro
Ca_22598,IPR010713,InterPro
Ca_22598,IPR013320,InterPro
Ca_22599,IPR007245,InterPro
Ca_22600,IPR007245,InterPro
Ca_22602,IPR006567,InterPro
Ca_22602,IPR009060,InterPro
Ca_22602,IPR015940,InterPro
Ca_22602,IPR018997,InterPro
Ca_22603,IPR001660,InterPro
Ca_22603,IPR013761,InterPro
Ca_22603,IPR021129,InterPro
Ca_22604,IPR001650,InterPro
Ca_22604,IPR002464,InterPro
Ca_22604,IPR007502,InterPro
Ca_22604,IPR011545,InterPro
Ca_22604,IPR011709,InterPro
Ca_22604,IPR014001,InterPro
Ca_22604,IPR027417,InterPro
Ca_22605,IPR001128,InterPro
Ca_22605,IPR002401,InterPro
Ca_22605,IPR017972,InterPro
Ca_22606,IPR001128,InterPro
Ca_22606,IPR002401,InterPro
Ca_22606,IPR017972,InterPro
Ca_22607,IPR001128,InterPro
Ca_22607,IPR002401,InterPro
Ca_22607,IPR017972,InterPro
Ca_22608,IPR001128,InterPro
Ca_22608,IPR017972,InterPro
Ca_22609,IPR008700,InterPro
Ca_22610,IPR007741,InterPro
Ca_22610,IPR012336,InterPro
Ca_22610,IPR016464,InterPro
Ca_22613,IPR008217,InterPro
Ca_22614,IPR003614,InterPro
Ca_22614,IPR008176,InterPro
Ca_22615,IPR003614,InterPro
Ca_22615,IPR008176,InterPro
Ca_22616,IPR002213,InterPro
Ca_22617,IPR002213,InterPro
Ca_22618,IPR003397,InterPro
Ca_22619,IPR001471,InterPro
Ca_22619,IPR016177,InterPro
Ca_22620,IPR012463,InterPro
Ca_22621,IPR000133,InterPro
Ca_22622,IPR000133,InterPro
Ca_22623,IPR000133,InterPro
Ca_22624,IPR001128,InterPro
Ca_22624,IPR002401,InterPro
Ca_22624,IPR017972,InterPro
Ca_22625,IPR001128,InterPro
Ca_22625,IPR002401,InterPro
Ca_22625,IPR017972,InterPro
Ca_22627,IPR001474,InterPro
Ca_22627,IPR020602,InterPro
Ca_22628,IPR000547,InterPro
Ca_22628,IPR001180,InterPro
Ca_22628,IPR011047,InterPro
Ca_22628,IPR013512,InterPro
Ca_22628,IPR013644,InterPro
Ca_22628,IPR016040,InterPro
Ca_22628,IPR019452,InterPro
Ca_22628,IPR019453,InterPro
Ca_22629,IPR000719,InterPro
Ca_22629,IPR002290,InterPro
Ca_22629,IPR008271,InterPro
Ca_22629,IPR011009,InterPro
Ca_22631,IPR008479,InterPro
Ca_22632,IPR005379,InterPro
Ca_22632,IPR005380,InterPro
Ca_22632,IPR005381,InterPro
Ca_22634,IPR000490,InterPro
Ca_22634,IPR012946,InterPro
Ca_22634,IPR013781,InterPro
Ca_22634,IPR017853,InterPro
Ca_22635,IPR001757,InterPro
Ca_22635,IPR006121,InterPro
Ca_22635,IPR006122,InterPro
Ca_22635,IPR008250,InterPro
Ca_22635,IPR017969,InterPro
Ca_22635,IPR018303,InterPro
Ca_22635,IPR023214,InterPro
Ca_22635,IPR023299,InterPro
Ca_22635,IPR027183,InterPro
Ca_22635,IPR027256,InterPro
Ca_22636,IPR001179,InterPro
Ca_22636,IPR023566,InterPro
Ca_22638,IPR001179,InterPro
Ca_22638,IPR011990,InterPro
Ca_22638,IPR013026,InterPro
Ca_22638,IPR013105,InterPro
Ca_22638,IPR019734,InterPro
Ca_22638,IPR023566,InterPro
Ca_22639,IPR001047,InterPro
Ca_22639,IPR018283,InterPro
Ca_22639,IPR022309,InterPro
Ca_22641,IPR011598,InterPro
Ca_22642,IPR006502,InterPro
Ca_22643,IPR003690,InterPro
Ca_22644,IPR000157,InterPro
Ca_22644,IPR000767,InterPro
Ca_22644,IPR002182,InterPro
Ca_22644,IPR003593,InterPro
Ca_22644,IPR027417,InterPro
Ca_22645,IPR000767,InterPro
Ca_22645,IPR002182,InterPro
Ca_22645,IPR027417,InterPro
Ca_22646,IPR000767,InterPro
Ca_22646,IPR002182,InterPro
Ca_22646,IPR027417,InterPro
Ca_22650,IPR008502,InterPro
Ca_22651,IPR005574,InterPro
Ca_22651,IPR006590,InterPro
Ca_22651,IPR010997,InterPro
Ca_22652,IPR003613,InterPro
Ca_22652,IPR011990,InterPro
Ca_22652,IPR013026,InterPro
Ca_22652,IPR013083,InterPro
Ca_22652,IPR013105,InterPro
Ca_22652,IPR019734,InterPro
Ca_22653,IPR000719,InterPro
Ca_22653,IPR002290,InterPro
Ca_22653,IPR008271,InterPro
Ca_22653,IPR011009,InterPro
Ca_22654,IPR005018,InterPro
Ca_22654,IPR017214,InterPro
Ca_22655,IPR002921,InterPro
Ca_22655,IPR027417,InterPro
Ca_22656,IPR004364,InterPro
Ca_22656,IPR004522,InterPro
Ca_22656,IPR018150,InterPro
Ca_22658,IPR013730,InterPro
Ca_22662,IPR001715,InterPro
Ca_22663,IPR007259,InterPro
Ca_22664,IPR001563,InterPro
Ca_22664,IPR018202,InterPro
Ca_22665,IPR000907,InterPro
Ca_22665,IPR013819,InterPro
Ca_22666,IPR000907,InterPro
Ca_22666,IPR001024,InterPro
Ca_22666,IPR001246,InterPro
Ca_22666,IPR008976,InterPro
Ca_22666,IPR013819,InterPro
Ca_22666,IPR027433,InterPro
Ca_22667,IPR002035,InterPro
Ca_22667,IPR006895,InterPro
Ca_22667,IPR006896,InterPro
Ca_22667,IPR006900,InterPro
Ca_22667,IPR007123,InterPro
Ca_22667,IPR012990,InterPro
Ca_22668,IPR003594,InterPro
Ca_22669,IPR003594,InterPro
Ca_22671,IPR016040,InterPro
Ca_22673,IPR001753,InterPro
Ca_22674,IPR000895,InterPro
Ca_22674,IPR014306,InterPro
Ca_22674,IPR018020,InterPro
Ca_22674,IPR023416,InterPro
Ca_22674,IPR023418,InterPro
Ca_22675,IPR006121,InterPro
Ca_22676,IPR004326,InterPro
Ca_22678,IPR000953,InterPro
Ca_22678,IPR008251,InterPro
Ca_22678,IPR016197,InterPro
Ca_22678,IPR017984,InterPro
Ca_22678,IPR023779,InterPro
Ca_22678,IPR023780,InterPro
Ca_22679,IPR000467,InterPro
Ca_22679,IPR022159,InterPro
Ca_22679,IPR022783,InterPro
Ca_22680,IPR001471,InterPro
Ca_22680,IPR016177,InterPro
Ca_22681,IPR003614,InterPro
Ca_22681,IPR008176,InterPro
Ca_22682,IPR003614,InterPro
Ca_22682,IPR008176,InterPro
Ca_22684,IPR005455,InterPro
Ca_22684,IPR006869,InterPro
Ca_22686,IPR000719,InterPro
Ca_22686,IPR001245,InterPro
Ca_22686,IPR001611,InterPro
Ca_22686,IPR011009,InterPro
Ca_22686,IPR013210,InterPro
Ca_22686,IPR013320,InterPro
Ca_22687,IPR012474,InterPro
Ca_22688,IPR007135,InterPro
Ca_22689,IPR002877,InterPro
Ca_22689,IPR002942,InterPro
Ca_22689,IPR004538,InterPro
Ca_22690,IPR000073,InterPro
Ca_22692,IPR000743,InterPro
Ca_22692,IPR006626,InterPro
Ca_22692,IPR011050,InterPro
Ca_22692,IPR012334,InterPro
Ca_22693,IPR000743,InterPro
Ca_22693,IPR006626,InterPro
Ca_22693,IPR011050,InterPro
Ca_22693,IPR012334,InterPro
Ca_22694,IPR000743,InterPro
Ca_22694,IPR006626,InterPro
Ca_22694,IPR011050,InterPro
Ca_22694,IPR012334,InterPro
Ca_22695,IPR000743,InterPro
Ca_22695,IPR006626,InterPro
Ca_22695,IPR011050,InterPro
Ca_22695,IPR012334,InterPro
Ca_22696,IPR002085,InterPro
Ca_22696,IPR011032,InterPro
Ca_22696,IPR013149,InterPro
Ca_22696,IPR016040,InterPro
Ca_22696,IPR020843,InterPro
Ca_22697,IPR000690,InterPro
Ca_22697,IPR003604,InterPro
Ca_22697,IPR019134,InterPro
Ca_22698,IPR007763,InterPro
Ca_22699,IPR022709,InterPro
Ca_22700,IPR003441,InterPro
Ca_22701,IPR003441,InterPro
Ca_22702,IPR000924,InterPro
Ca_22702,IPR001412,InterPro
Ca_22702,IPR004527,InterPro
Ca_22702,IPR008925,InterPro
Ca_22702,IPR014729,InterPro
Ca_22702,IPR020058,InterPro
Ca_22702,IPR020061,InterPro
Ca_22702,IPR020751,InterPro
Ca_22703,IPR004877,InterPro
Ca_22703,IPR005018,InterPro
Ca_22703,IPR006593,InterPro
Ca_22703,IPR017214,InterPro
Ca_22704,IPR002048,InterPro
Ca_22704,IPR011992,InterPro
Ca_22705,IPR002085,InterPro
Ca_22705,IPR011032,InterPro
Ca_22705,IPR013149,InterPro
Ca_22705,IPR016040,InterPro
Ca_22705,IPR020843,InterPro
Ca_22706,IPR008979,InterPro
Ca_22707,IPR010410,InterPro
Ca_22709,IPR003358,InterPro
Ca_22710,IPR007523,InterPro
Ca_22711,IPR000842,InterPro
Ca_22711,IPR005946,InterPro
Ca_22713,IPR001140,InterPro
Ca_22713,IPR003439,InterPro
Ca_22713,IPR003593,InterPro
Ca_22713,IPR011527,InterPro
Ca_22713,IPR017871,InterPro
Ca_22713,IPR027417,InterPro
Ca_22714,IPR006694,InterPro
Ca_22714,IPR021940,InterPro
Ca_22715,IPR006694,InterPro
Ca_22715,IPR021940,InterPro
Ca_22716,IPR014756,InterPro
Ca_22716,IPR014848,InterPro
Ca_22717,IPR000850,InterPro
Ca_22717,IPR006266,InterPro
Ca_22717,IPR027417,InterPro
Ca_22718,IPR000375,InterPro
Ca_22718,IPR001401,InterPro
Ca_22718,IPR003130,InterPro
Ca_22718,IPR019762,InterPro
Ca_22718,IPR020850,InterPro
Ca_22718,IPR022812,InterPro
Ca_22718,IPR027417,InterPro
Ca_22719,IPR001891,InterPro
Ca_22719,IPR012301,InterPro
Ca_22719,IPR012302,InterPro
Ca_22719,IPR015884,InterPro
Ca_22719,IPR016040,InterPro
Ca_22721,IPR006501,InterPro
Ca_22723,IPR011032,InterPro
Ca_22723,IPR020818,InterPro
Ca_22725,IPR001841,InterPro
Ca_22725,IPR013083,InterPro
Ca_22726,IPR005123,InterPro
Ca_22726,IPR026992,InterPro
Ca_22726,IPR027443,InterPro
Ca_22727,IPR005123,InterPro
Ca_22727,IPR026992,InterPro
Ca_22727,IPR027443,InterPro
Ca_22728,IPR000547,InterPro
Ca_22728,IPR001841,InterPro
Ca_22728,IPR013083,InterPro
Ca_22728,IPR015943,InterPro
Ca_22728,IPR016528,InterPro
Ca_22728,IPR017986,InterPro
Ca_22728,IPR024763,InterPro
Ca_22729,IPR002213,InterPro
Ca_22730,IPR002213,InterPro
Ca_22731,IPR002213,InterPro
Ca_22732,IPR002213,InterPro
Ca_22735,IPR004252,InterPro
Ca_22736,IPR001965,InterPro
Ca_22736,IPR013083,InterPro
Ca_22736,IPR022702,InterPro
Ca_22737,IPR001469,InterPro
Ca_22737,IPR020546,InterPro
Ca_22738,IPR008942,InterPro
Ca_22738,IPR011417,InterPro
Ca_22738,IPR013809,InterPro
Ca_22738,IPR014712,InterPro
Ca_22739,IPR007650,InterPro
Ca_22740,IPR000719,InterPro
Ca_22740,IPR001245,InterPro
Ca_22740,IPR008271,InterPro
Ca_22740,IPR011009,InterPro
Ca_22740,IPR013320,InterPro
Ca_22740,IPR017441,InterPro
Ca_22741,IPR013785,InterPro
Ca_22741,IPR017853,InterPro
Ca_22742,IPR003890,InterPro
Ca_22742,IPR003891,InterPro
Ca_22742,IPR016021,InterPro
Ca_22742,IPR016024,InterPro
Ca_22744,IPR004000,InterPro
Ca_22747,IPR003480,InterPro
Ca_22747,IPR023213,InterPro
Ca_22748,IPR001915,InterPro
Ca_22749,IPR001128,InterPro
Ca_22749,IPR002401,InterPro
Ca_22749,IPR017972,InterPro
Ca_22750,IPR003409,InterPro
Ca_22751,IPR001362,InterPro
Ca_22751,IPR008985,InterPro
Ca_22751,IPR013148,InterPro
Ca_22751,IPR013189,InterPro
Ca_22751,IPR018053,InterPro
Ca_22751,IPR023296,InterPro
Ca_22752,IPR004000,InterPro
Ca_22753,IPR005069,InterPro
Ca_22754,IPR005069,InterPro
Ca_22757,IPR000504,InterPro
Ca_22757,IPR012677,InterPro
Ca_22758,IPR012389,InterPro
Ca_22758,IPR013763,InterPro
Ca_22758,IPR013922,InterPro
Ca_22759,IPR002885,InterPro
